proposal_id,customer_id,location_id,responsible_id,project_id,status,type,visibility,name,completed_at,deleted_at,updated_at,created_at,user_id,city_id,address_id,latitude,longitude,lost_at,total,required_investment,description_project,category,benefit_type,description_benefit,area,estimated_value,restrictions,identification,main_activity,zip,street,number,company_name,federal_tax_id
918,4,,58,,open,city,restrict,CENTRO DE EVENTOS PREFEITO ALEXANDRE CERANTO,,,2025-08-05 14:12:58,2024-06-05 18:28:34,58,4299.0,34.0,-23.775271,-53.272804,,,,,,outros,"ESTRUTURA NOVA PARA EVENTOS COMERCIAIS, INDUSTRIAIS E AGRICOLAS, com FOYER, AUDITÓRIO, area para exposições indoor, estacionamento. O contato para locações (total ou parcial) é na SECRETARIA DE INDUSTRIA, COMÉRCIO E INOVAÇÃO, 44-3621-4141 ramal 189. ",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
919,4,,58,,open,city,restrict,EDITAL DE PRÉ QUALIFICAÇÃO DE EMPRESAS PARA ADQUIRIR IMÓVEIS PARA IMPLANTAÇÃO OU EXPANSÃO,,,2025-08-05 14:12:58,2024-06-07 20:16:23,58,4299.0,35.0,-23.760032,-53.312388,,,,,,terreno,"OS TERRENOS SERÃO DE DIVERSOS TAMANHOS. PARA PARTICIPAR DOS LEILÕES DE COMPRA DE IMÓVEIS COM DESCONTO É OBRIGATÓRIO QUE A PESSOA JURIDICA APRESENTE SEU PROJETO NO EDITAL, TOMANDO CIÊNCIA DAS CONTRAPARTIDAS E BENEFÍCIOS",5000.0,1.0,AS MESMAS RESTRIÇÕES DE PARTICIPAÇÃO EM LICITAÇÕES E NÃO TER PROCESSOS EM TRÂMITE OU JÁ COM DECISAO JUDICIAL NA QUESTÃO DE ALIENAÇÃO DE IMOVEIS,DIVERSOS TAMANHOS,7490104.0,,,,FLIXLOG,36511317000130.0
919,4,,58,,open,city,restrict,EDITAL DE PRÉ QUALIFICAÇÃO DE EMPRESAS PARA ADQUIRIR IMÓVEIS PARA IMPLANTAÇÃO OU EXPANSÃO,,,2025-08-05 14:12:58,2024-06-07 20:16:23,58,4299.0,35.0,-23.760032,-53.312388,,,,,,iptu,10 ANOS DE SUSPENSÃO,,,,,7490104.0,,,,FLIXLOG,36511317000130.0
919,4,,58,,open,city,restrict,EDITAL DE PRÉ QUALIFICAÇÃO DE EMPRESAS PARA ADQUIRIR IMÓVEIS PARA IMPLANTAÇÃO OU EXPANSÃO,,,2025-08-05 14:12:58,2024-06-07 20:16:23,58,4299.0,35.0,-23.760032,-53.312388,,,,,,itbi,50% DE DESCONTO,,,,,7490104.0,,,,FLIXLOG,36511317000130.0
919,4,,58,,open,city,restrict,EDITAL DE PRÉ QUALIFICAÇÃO DE EMPRESAS PARA ADQUIRIR IMÓVEIS PARA IMPLANTAÇÃO OU EXPANSÃO,,,2025-08-05 14:12:58,2024-06-07 20:16:23,58,4299.0,35.0,-23.760032,-53.312388,,,,,,taxas_administrativas,TAXAS DE APROVAÇÃO DE PROJETO DE CONSTRUÇÃO (MENOS ISS),,,,,7490104.0,,,,FLIXLOG,36511317000130.0
919,4,,58,,open,city,restrict,EDITAL DE PRÉ QUALIFICAÇÃO DE EMPRESAS PARA ADQUIRIR IMÓVEIS PARA IMPLANTAÇÃO OU EXPANSÃO,,,2025-08-05 14:12:58,2024-06-07 20:16:23,58,4299.0,35.0,-23.760032,-53.312388,,,,,,outros,"NO PROJETO DA EMPRESA DEVE INCLUIR UM VALOR QUE SERÁ INVESTIDO, O NÚMERO DE EMPREGOS NOVOS A SEREM GERADOS E UM PERCENTUAL DE CRESCIMENTO DE FATURAMENTO. OCUPAR UM PERCENTUAL DA AREA COM CONSTRUÇÃO OU INSTALAÇÕES DE QUE A PRODUÇÃO DA EMPRESA NECESSITE, UTILIZAR A AGENCIA DO TRABALHADOR PARA RECRUTAMENTO DE COLABORADORES, ENTRE OUTROS. OS IMÓVEIS PODERÃO TER DESCONTO DE ATÉ 90% CONFORME O PROJETO FOR AVALIADO E PONTUADO EM PLANILHA PRÓPRIA JÁ PUBLICADA. MAIORES DETALHES NA SECRETARIA DE INDUSTRIA COMERCIO E INOVAÇÃO DA PREFEITURA DE UMUARAMA. indcom@umuarama.pr.gov.br  44 3621 4141 ramais 189 e 227.",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
920,4,,6,,open,city,restrict,Área Industrial de Ipiranga disponível,,2024-06-20 13:46:06,2024-06-20 13:46:06,2024-06-10 18:07:50,6,4062.0,36.0,-25.020303,-50.586072,,,,,,terreno,"Terreno próximo ao centro, em área industria, ...",1200.0,700000.0,Não podemos aceitar indústrias extravistas,Lote industrial ,7490104.0,,,,FLIXLOG,36511317000130.0
922,4,,6,,open,city,restrict,Oportunidade de programa de fomento do empreedorismo,,2024-06-20 13:45:22,2024-06-20 13:45:22,2024-06-13 18:01:43,6,4176.0,38.0,-26.098747,-49.431904,,,,,,outros,Projeto ....,,,,,7490104.0,,,,FLIXLOG,36511317000130.0
923,10,,63,,open,city,restrict,Lei Nº 14.895 do Estado do Paraná - ICMS,,,2025-08-05 14:12:58,2024-06-17 17:44:13,63,4169.0,39.0,-26.228474,-52.673066,,,,,,taxas_administrativas,"A Lei Nº 14.895 do Estado do Paraná, que oferece incentivos fiscais para impulsionar a indústria de produtos eletroeletrônicos, de telecomunicação e de informática em certos municípios. Esta lei proporciona um tratamento tributário diferenciado para esses estabelecimentos, incluindo o diferimento do ICMS na importação de componentes e um crédito fiscal significativo sobre o ICMS na venda de produtos fabricados. Saiba mais sobre como essa legislação estimula o desenvolvimento tecnológico e industrial na região",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
924,4,,6,,open,city,restrict,Terreno de propriedade do município disponível para indústrias,,2024-06-18 18:09:44,2024-06-18 18:09:44,2024-06-18 18:08:31,6,4117.0,40.0,-23.48455,-51.793199,,,,,,terreno,EXPLICAÇÃO SOBRE O TERRENO E DISPONIBILIDADE,1000.0,1230000.0,Não existe restrição de indústria,Lote disponível no KM 12 da BR..,7490104.0,,,,FLIXLOG,36511317000130.0
925,4,,6,,open,city,restrict,Fabrica de papel e celulose,,2024-06-20 13:45:16,2024-06-20 13:45:16,2024-06-20 13:27:11,6,4004.0,41.0,-26.018437,-51.353452,,,,,,terreno,Terreno de propriedade do municipio com interesse de industria,12000.0,100000.0,não há restrições,Lote rural em tal endereço,7490104.0,,,,FLIXLOG,36511317000130.0
926,4,,6,798.0,open,company,restrict,Oportunidade privada,,2024-06-20 13:45:08,2024-06-20 13:45:08,2024-06-20 13:32:14,6,3913.0,,,,,200000.0,1000000.0,"Projeto de implantação de indústria de bebidas no leste do paraná, próximo a capital.",implantation,,,,,,,8599604.0,80215202.0,Rua Francisco Nunes,715,GEARUP,30968675000190.0
927,4,,6,,open,city,restrict,Terreno disponível em área industrial do município,,2024-06-27 18:01:02,2024-06-27 18:01:02,2024-06-26 18:03:43,6,4023.0,42.0,-25.409554,-50.548778,,,,,,terreno,Detalhamento do terreno..,12000.0,1000033.0,Não podemos aceitar indústrias extrativistas,Lote rural no KM 120,7490104.0,,,,FLIXLOG,36511317000130.0
928,4,,6,,open,city,restrict,"Capacita Caxias - Selo ""Empresa Parceira""",,2024-06-27 18:00:57,2024-06-27 18:00:57,2024-06-27 14:45:08,6,4702.0,43.0,-29.17325,-51.176728,,,,,,outros,Projeto criado para incentivar empresas do setor X a conquistar o selo...,,,,,7490104.0,,,,FLIXLOG,36511317000130.0
929,4,,6,799.0,open,company,restrict,Fábrica de Cadeiras,,2024-06-27 18:42:15,2024-06-27 18:00:48,2024-06-27 14:50:40,6,4702.0,,,,,1000000.0,5000000.0,Descrição...,search_partner_investor,,,,,,,2229302.0,,,,PLAXMETAL,91404251000197.0
930,4,,6,,open,city,restrict,Terreno disponível para indústria,,2024-06-27 18:42:15,2024-06-27 18:42:15,2024-06-27 18:35:07,6,3930.0,44.0,-23.407834,-51.438081,,,,,,terreno,Detalhamento...,12000.0,500000.0,Sem restrições,"Area rural, KM 100",7490104.0,,,,FLIXLOG,36511317000130.0
931,10,,63,,open,city,restrict,PROGRAMA SANDBOX,,,2025-08-05 14:12:58,2024-07-04 19:36:08,63,4169.0,45.0,-26.228474,-52.673066,,,,,,taxas_administrativas,"O Decreto nº 9.414, de 16 de dezembro de 2022, institui o Programa Sandbox em Pato Branco, criando ambientes regulatórios e experimentais favoráveis à inovação científica, tecnológica e empreendedora. Este programa permite a suspensão temporária de certas legislações municipais para facilitar testes de produtos e serviços inovadores, principalmente nas áreas de Big Data e Internet das Coisas (IoT). As oportunidades para empresas estrangeiras incluem a possibilidade de desenvolver e testar novas tecnologias com menor custo e tempo de maturação, acesso a infraestrutura e apoio institucional, orientação regulatória para garantir segurança jurídica, e aumento da visibilidade e atratividade para capital de risco​(DECRETO_N_9_414_DE_16_D…)​.",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
932,10,,63,,open,city,restrict,"Fundo de Ciência, tecnologia e Inovação",,,2025-08-05 14:12:58,2024-07-04 19:54:18,63,4169.0,46.0,-26.228474,-52.673066,,,,,,taxas_administrativas,"A Lei nº 5.942, de 7 de julho de 2022, institui a Política, o Sistema, o Plano e o Fundo Municipal de Ciência, Tecnologia e Inovação de Pato Branco, visando incentivar a pesquisa científica e tecnológica e a inovação. A lei oferece incentivos fiscais e a possibilidade de suspensão temporária de certas legislações municipais para facilitar testes de produtos e serviços inovadores. As principais oportunidades para empresas estrangeiras incluem a isenção de tributos municipais durante os testes, apoio institucional para infraestrutura e recursos humanos, além da possibilidade de desenvolver e testar novas tecnologias em um ambiente regulatório flexível e seguro. Isso resulta em menores custos e tempo de maturação, além de aumentar a visibilidade e atratividade para investimentos de capital de risco​(LEI Nº 5.942 DE 7 DE  J…)​.",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
933,10,,63,,open,city,restrict,Programa ForTech,,,2025-08-05 14:12:58,2024-07-04 19:56:27,63,4169.0,47.0,-26.228474,-52.673066,,,,,,taxas_administrativas,"A Lei nº 5.983, de 8 de setembro de 2022, institui o Programa ForTech em Pato Branco, com o objetivo de apoiar e potencializar a formação de talentos na área tecnológica, oferecendo um ambiente favorável ao desenvolvimento contínuo de inovações. Esta lei prevê incentivos fiscais, suporte institucional em infraestrutura e recursos humanos, e a criação de espaços experimentais para testes de novos produtos e serviços. As oportunidades principais para empresas estrangeiras incluem isenções fiscais temporárias, redução de custos e tempo para desenvolvimento de tecnologias, além do apoio para testes regulatórios e tecnológicos em um ambiente controlado, promovendo a inovação e atraindo investimentos​(LEI_N_5_983_DE_8_DE_SET…)​ .",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
934,4,,6,,open,city,restrict,Terreno do município disponível,,2024-07-11 20:32:17,2024-07-11 20:32:17,2024-07-09 17:28:24,6,4187.0,48.0,-25.10473,-50.172041,,,,,,terreno,"Terreno disponível para instalação de uma indústria, independente do segmento, com área urbana próxima...",10000.0,1000000.0,Não podemos aceitar indústria extrativista,Área rural no município,7490104.0,,,,FLIXLOG,36511317000130.0
935,4,,6,,open,city,restrict,Terreno de propriedade do município disponível,,2024-07-11 20:32:05,2024-07-11 20:32:05,2024-07-11 18:34:44,6,4103.0,49.0,-23.307768,-51.166719,,,,,,terreno,Terreno do município para instalação de indústria...,1000.0,2000000.0,Restrição,Lote rural situado na BR 100,7490104.0,,,,FLIXLOG,36511317000130.0
940,4,,6,,open,city,restrict,Terreno de propriedade do município disponível,,2024-08-14 21:00:20,2024-08-14 21:00:20,2024-07-16 18:11:10,6,3915.0,54.0,-25.993334,-49.337479,,,,,,terreno,Terreno em área rural para instalação de indústria,1000.0,150000.0,Sem restrições,"Lote Rural, KM 10",7490104.0,,,,FLIXLOG,36511317000130.0
941,4,,133,,open,city,restrict,Daiana Santana,,2024-08-01 12:55:55,2024-08-01 12:55:55,2024-07-24 16:31:31,133,4160.0,55.0,-25.419687,-50.00042,,,,,,terreno,"Lote de nº 9, com área total de 5.000,00 m² (cinco mil metros quadrados) objeto da matrícula imobiliária nº 19.616, do Cartório de Registro de Imóveis da Comarca de Palmeira.
 
Rua José Carlos Pianowski, s/nº, Distrito industrial, Cep: 84.130-000",5000.0,368000.0,,"Lote de nº 9- Rua José Carlos Pianowski, s/nº, Distrito industrial, Cep: 84.130-000",7490104.0,,,,FLIXLOG,36511317000130.0
942,4,,133,,open,city,restrict,"LOTE DE TERRENO RURAL COM ÁREA DE 53.000,00 M²",,2024-07-29 19:19:46,2024-07-29 19:19:46,2024-07-24 16:39:37,133,4160.0,56.0,,,,,,,,terreno,"situado no lugar denominado Boa Vista, confrontando ao Norte com a faixa de domínio da BR-277; ao Sul com a estrada municipal que da BR-277 vai a Pinheiral de Baixo e com Município de Palmeira; a leste com o Rio Capivara e a Oeste com Mohamad Fatallah Hajar;",53000.0,1220000.0,,"Lugar denominado Boavista, Margens da BR 277, s/nº, Cep: 84.130-000.",7490104.0,,,,FLIXLOG,36511317000130.0
943,4,,133,,open,city,restrict,"Lote de terreno rural, com área de 30.000,00 m² (trinta mil metros quadrados), ",,2024-07-29 19:19:51,2024-07-29 19:19:51,2024-07-24 16:42:57,133,4160.0,57.0,,,,,,,,terreno,"Lote de terreno rural, com área de 30.000,00 m² (trinta mil metros quadrados), oriundo da matrícula nº 11.966 do Cartório de Registro de Imóveis da Comarca de Palmeira, situado no lugar denominado Boa Vista, com o memorial descritivo seguinte: A poligonal tem início no marco 0=PP, segue com rumo de 56º35`39"" SE e percorre 75,00 metros pela estrada municipal, até o marco 1, segue com o rumo de 58º54133""NE e percorre 330,15 metros por linha seca que faz divisa com terrenos da parte B, até o marco 4, segue por diversos rumos e percorre 205,14 metros por jusante pelo Rio Capivara, até o marco 4, segue com o rumo 50º33`06""SO e percorre 346.48 metros por linha seca que faz divisa com terrenos da Prefeitura Municipal de Palmeira, até o marco 0=PP, onde teve início está descrição;
 
Lugar denominado Boavista, Margens da BR 277, s/nº, Cep: 84.130-000",30.0,635000.0,,"Lote de terreno rural, com área de 30.000,00 m²- Lugar denominado Boavista, Margens da BR 277, s/nº, Cep: 84.130-000",7490104.0,,,,FLIXLOG,36511317000130.0
944,4,,133,,open,city,restrict,"Lote de terreno rural, com área de 30.000,00 m²",,2024-07-29 19:19:59,2024-07-29 19:19:59,2024-07-24 16:45:56,133,4160.0,58.0,,,,,,,,terreno,"Lote de terreno rural, com área de 30.000,00 m² (trinta mil metros quadrados), oriundo da matrícula nº 11.967 do Cartório de Registro de Imóveis da Comarca de Palmeira, situado no lugar denominado Boa Vista, com o memorial descritivo seguinte: A poligonal tem início no marco 1, segue com o rumo de 56º35`39""SE e percorre 75,00 metros pela estrada municipal, até o marco 2, segue com o rumo de 67º25`07""NE e percorre 314,93 metros por cerca que faz divisa com terrenos do Curtume Krambeck Ltda, até o marco 3, segue por diversos rumos e percorre 137,04 metros por jusante pelo Rio Capivara, até o marco 4, segue com rumo de 58º54`33"" SO e percorre 330,15 metros por linha seca que faz divisa com terrenos da Prefeitura Municipal de Palmeira, até o marco 1, onde teve início está descrição.
 
Lugar denominado Boa vista, Margens da BR 277, s/nº, Cep: 84.130-000",30.0,635000.0,,"Lote de terreno rural, com área de 30.000,00 m² (trinta mil metros quadrados)-Lugar denominado Boa vista, Margens da BR 277, s/nº, Cep: 84.130-000",7490104.0,,,,FLIXLOG,36511317000130.0
945,4,,133,,open,city,restrict,"Lote nº 62, com área de 5.875m² (cinco mil oitocentos e setenta e cinco metros quadrados)",,,2025-08-05 14:12:58,2024-07-24 16:50:08,133,4160.0,59.0,-20.777371,-51.665933,,,,,,terreno,"Lote nº 62, com área de 5.875m² (cinco mil oitocentos e setenta e cinco metros quadrados), objeto da matrícula imobiliária nº 19.587, do Cartório de Registro de Imóveis da Comarca de Palmeira.  
 
Rua Gilson Ribelli Agottani, s/nº, Distrito industrial, Cep: 84.130-000",5.0,421000.0,,"Lote nº 62, com área de 5.875m² - Rua Gilson Ribelli Agottani, s/nº, Distrito industrial, Cep: 84.130-000",7490104.0,,,,FLIXLOG,36511317000130.0
946,4,,133,,open,city,restrict,Lote nº 295 de terreno urbano,,,2024-07-24 16:53:19,2024-07-24 16:53:19,133,4160.0,60.0,,,,,,,,terreno,"Lote nº 295 de terreno urbano, com a área total de 451,13 m² (quatrocentos e cinquenta e um metros e treze centímetros quadrados), situado na Quadra nº 3 do Loteamento denominado Jardim Santa Rosa, na Rua Sebastiana Maria de Freitas Ozório, bairro Jardim Santa Rosa, CEP 84.130-000, no Município de Palmeira/PR, oriundo da matrícula nº 11.785 do Cartório de Registro de Imóveis da Comarca de Palmeira
 
Rua Sebastiana Maria de Freitas Ozório, Lote n° 295, Quadra n° 03, bairro Jardim Santa Rosa, CEP 84.130-000",451.0,256846.35,,Lote nº 295 de terreno urbano,7490104.0,,,,FLIXLOG,36511317000130.0
947,4,,133,,completed,city,restrict,"Lote nº 65A-6 -  com área total de 10.000,00 m² (dez mil metros quadrados).",2024-08-08 13:29:29,,2025-08-04 14:00:05,2024-07-24 16:57:32,133,4160.0,61.0,-25.436268,-49.991216,,,,,,terreno,"Lote nº 65A-6 com área total de 10.000,00 m² (dez mil metros quadrados), objeto da matrícula imobiliária nº 18.823, do Cartório de Registro de Imóveis da Comarca de Palmeira.
 
Rua José Caetano de Oliveira CEP: 84.130-000.",10.0,700180.0,,"Lote nº 65A-6  - com área total de 10.000,00 m² (dez mil metros quadrados)  Rua José Caetano de Oliveira CEP: 84.130-000.",7490104.0,,,,FLIXLOG,36511317000130.0
948,4,,133,,open,city,restrict,"Lote de nº 65B-29 -  com área total de 5.000,00 m² (cinco mil metros quadrados),",,,2025-08-05 14:12:58,2024-07-24 17:00:02,133,4160.0,62.0,-25.436268,-49.991216,,,,,,terreno,"Lote de nº 65B-29 com área total de 5.000,00 m² (cinco mil metros quadrados), objeto da matrícula imobiliária nº 15.410, do Cartório de Registro de Imóveis da Comarca de Palmeira.
 
Próximo à rua José Caetano de Oliveira. CEP: 84.130-000",5.0,935000.0,,LOTE 65B29 - Próximo à rua José Caetano de Oliveira. CEP: 84.130-000,7490104.0,,,,FLIXLOG,36511317000130.0
949,4,,133,,open,city,restrict,"Lote nº 65B-17 -  com área total de 5.000,00 m² (cinco mil metros quadrados),",,,2025-08-05 14:12:58,2024-07-24 17:02:29,133,4160.0,63.0,-25.423494,-49.998304,,,,,,terreno,"Lote nº 65B-17 com área total de 5.000,00 m² (cinco mil metros quadrados), objeto da matrícula imobiliária nº 15.396, do Cartório de Registro de Imóveis da Comarca de Palmeira;
 
R. Alberto Klas CEP: 84.130-000",5.0,935000.0,,Lote nº 65B-17 ,7490104.0,,,,FLIXLOG,36511317000130.0
950,4,,101,800.0,open,company,restrict,SUPERCARGA COMERCIAL E ADMINISTRADORA LTDA,,,2025-08-05 14:12:58,2024-07-25 14:52:15,101,3995.0,,-25.995208,-50.582508,,0.0,0.0,"Área útil (m²): 16.773,35 m² divididos em 6 lotes de diversos tamanhos. Área construída:(m²): 0,00
 Lotes nivelados, com iluminação pública, água e esgoto, frente para BR 476, prontos para construção. ",expansion,,,,,,,4110700.0,83730000.0,Rodovia do Xisto km 173 ,sn,,80396484000179.0
951,4,,6,,open,city,restrict,Terreno industrial disponível,,2024-07-29 18:47:33,2024-07-29 18:47:33,2024-07-25 18:40:18,6,3940.0,64.0,-25.584721,-49.63001,,,,,,terreno,"Terreno de propriedade privada, que está vocacionado para instalação industrial...",1000.0,500000.0,Não podemos aceitar industrias extrativistas.,Lote industrial no km 10,7490104.0,,,,FLIXLOG,36511317000130.0
952,4,,6,801.0,open,company,restrict,Expansão da Indústria Brasil SA,,2024-07-29 18:48:03,2024-07-29 18:48:03,2024-07-25 18:43:33,6,4217.0,,,,,2000.0,10000.0,Descrição...,expansion,,,,,,,8599604.0,,,,GEARUP,30968675000190.0
953,4,,101,,open,city,restrict,Condomínio Industrial,,,2025-08-05 14:12:58,2024-07-29 12:05:41,101,3995.0,65.0,-25.69673,-49.567074,,,,,,terreno," Proximidades e coordenadas: 22J643314.45 m E 7156829.41 m S
 (Industrial, rural, urbano): Permissível (em atualização no novo plano diretor)
",7.0,0.0,,LOTE DE FRENTE PARA BR ,7490104.0,,,,FLIXLOG,36511317000130.0
954,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Tito Procópio da Silva,,,2025-08-05 14:12:58,2024-07-29 13:38:09,101,3995.0,66.0,-25.69673,-49.567074,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA LOCAÇÃO E VENDA. 
PROPRIETÁRIO : TITO PROCÓPIO DA SILVA
APROXIMADAMENTE 4 ALQUEIRES - AREA RURAL
R$ 5.000.000,00
",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
955,4,,101,,open,city,restrict,Terreno Disponível (privado) - Adão,,,2025-08-05 14:12:58,2024-07-29 13:45:30,101,3995.0,67.0,-23.267938,-52.202967,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIETÁRIO : ADÃO
ZONA: INDUSTRIAL, RURAL, URBANO - RURAL: EM ATAULIZAÇÃO NOVA PLANO DIRETOR
APROXIMANDAMENTE 4 ALQUEIRES
R$ 4.000.000,00
",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
956,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Romão,,,2025-08-05 14:12:58,2024-07-29 13:51:38,101,3995.0,68.0,-25.678204,-49.535988,,,,,,outros,"TERRENO DE PRORIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIETÁRIO: ROMÃO
ZONA: INDUSTRIAL, RURAL , URBANO - RURAL EM ATUALIZAÇÃO NOVO PLANO DIRETOR 
Observação sobre a área: casa em alvenaria, barracão, galpão e energia trifásica.
APROXIMADAMENTE 9,5 ALQUEIRES
R$ 6.000.000,00
 ",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
957,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Silvio Fiatkoski,,,2025-08-05 14:12:58,2024-07-29 13:55:49,101,3995.0,69.0,-25.678204,-49.535988,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIETARIO: SILVIO FIATKOSKI
 ZONA : INDUSTRIAL, RURAL, URBANO
ÁREA UTIL (m²): 5.000 AREA CONSTRUIDA:(m²): 1.200 (barracão)
Observação sobre a área: a edificação pode ser ampliada conforme necessidade do 
locatário
Valor: R$ 9.000,00 mensais de locação, possível negociação

",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
958,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Maurilio,,,2025-08-05 14:12:58,2024-07-29 13:57:55,101,3995.0,70.0,-25.678204,-49.535988,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIETARIO: MAURILIO
 ZONA : INDUSTRIAL, RURAL, URBANO
Área útil (m²): 26.000 m² e área permissível de 16.000 m² Área construída:(m²): 
10.000 m²
Observação sobre a área: aceita desmembrar área total e negociação para venda
Valor: 10.000,00",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
959,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Valdeci,,,2025-08-05 14:12:58,2024-07-29 14:02:04,101,3995.0,71.0,-26.222718,-52.671491,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PORPRIETÁRIO: VALDECI (CORRETOR)
Área útil (m²): 50000 m²
Zona (Industrial, rural, urbano): 
Observação sobre a área: A área é dividida por uma estrada, sendo 2,5 alqueires para cada lado. Ambos lados com água, sendo aproximadamente 3 alqueires em um e 2 em outro.

",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
960,4,,101,,open,city,restrict,Terreno Disponível (Privado) - José Anadyr Franco de Carvalho,,,2025-08-05 14:12:58,2024-07-29 14:04:46,101,3995.0,72.0,-25.680393,-49.539914,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO,
PROPRIETÁRIO: : José Anadyr Franco de Carvalho
PROX AO CMEI DO ANITA
Área útil (m²): 2457,90 m2 + 2953,91 m2 de APP = 5411,81 m2   Área construída:(m²): 0m2
Zona (Industrial, rural, urbano): 
Observação sobre a área: em processo de desmembramento 
Valor: R$1.600.000,00

",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
961,4,,101,,open,city,restrict,Terreno Disponível (Privado) - José Anadyr Franco de Carvalho,,,2025-08-05 14:12:58,2024-07-29 14:07:49,101,3995.0,73.0,-25.827847,-52.725103,,,,,,outros,"TERRENO DE PRORIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIEDADE: José Anadyr Franco de Carvalho
Ponto de referência: na mesma quadra da loja Lais Modas
Área útil (m²): 1080m2  (36x30 LxP)    
Zona (Industrial, rural, urbano): ZC  matrícula 4875
Valor: R$ 760.000,00

",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
962,4,,101,,open,city,restrict,Terreno Disponível (Privado) - Paulo Roberto Soczek Dzierwa,,,2025-08-05 14:12:58,2024-07-29 14:11:24,101,3995.0,74.0,-26.473825,-52.000751,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO.
PROPRIETÁRIO: Paulo Roberto Soczek Dzierwa
ÁREA UTIL : 11,5 hectares
AREA CONSTRUIDA : 4,4444 
RURAL
7,0934m² de área nativa




",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
963,4,,101,,open,city,restrict,Terreno Disponível (Privado) - ARLETE,,,2025-08-05 11:29:17,2024-07-29 14:14:21,101,3995.0,75.0,-25.678204,-49.535988,,,,,,outros,"TERRENO DE PROPRIEDADE PARTICULAR PARA VENDA E LOCAÇÃO;
PROPRIETARIO: ARLETE
AREA UTIL: 4.000 MT²
INDUSTRIAL
LOCALIZAÇÃO : 25°43'50""S 49°31'21""W
800 MT APOS O BAR DO ICO
INGAZEIRO LAVRINHA CENTRO",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
964,4,,6,,open,city,restrict,Terreno de propriedade do município disponível,,2024-08-14 21:01:06,2024-08-14 21:01:06,2024-07-31 18:07:38,6,4211.0,76.0,-25.623257,-50.693499,,,,,,terreno,Terreno do município disponível para instalação de indústria,1000.0,500000.0,Não pode ser uma indústria extravista,Lote rural no km 20,7490104.0,,,,FLIXLOG,36511317000130.0
965,4,,133,,completed,city,restrict,"Lote de nº 9, com área total de 5.000,00 m² (cinco mil metros quadrados)",2024-08-08 13:29:38,,2025-08-04 14:00:05,2024-08-01 13:27:57,133,4160.0,77.0,-21.202703,-44.065666,,,,,,terreno,"Lote de nº 9, com área total de 5.000,00 m² (cinco mil metros quadrados) objeto da matrícula imobiliária nº 19.616, do
Cartório de Registro de Imóveis da Comarca de Palmeira",5.0,368000.0,,"Lote de nº 9, com área total de 5.000,00 m² (cincomil metros quadrados) objeto da matrículaimobiliária nº 19.616, do Cartório de Registro de Imóveis da Comarca dePalmeira.",7490104.0,,,,FLIXLOG,36511317000130.0
966,4,,221,,open,city,restrict,Fundo de Desenvolvimento Econômico e Inovação,,,2025-08-05 14:12:58,2024-08-14 13:14:32,221,4114.0,78.0,-24.518499,-51.663885,,,,,,taxas_administrativas,"A Lei nº 65, de 04 de outubro de 2023, institui a Política, o Sistema, o Plano e o Fundo Municipal de Desenvolvimento Econômico e Inovação de Manoel Ribas, visando incentivar a implantação de empreendimentos com ações inovadoras. A lei oferece incentivos fiscais de produtos e serviços inovadores. As principais oportunidades para empresas estrangeiras incluem a isenção de tributos municipais durante os testes, apoio institucional para infraestrutura e recursos humanos, além da possibilidade de desenvolver e testar novas tecnologias em um ambiente regulatório flexível e seguro.",,,,,7490104.0,,,,FLIXLOG,36511317000130.0
